index,datetime,weathersit,temp,atemp,hum,windspeed,registered,cnt
357,2012-10-17 16:00:00,1,0.56,0.5303,0.52,0.19399999999999998,396,466
358,2012-08-29 07:00:00,1,0.64,0.6061,0.65,0.0896,531,554
359,2011-10-29 11:00:00,3,0.26,0.2273,0.93,0.3881,26,27
360,2012-11-26 22:00:00,1,0.32,0.3485,0.61,0.0,101,104
361,2012-09-25 08:00:00,1,0.48,0.4697,0.67,0.19399999999999998,764,805
362,2012-06-28 09:00:00,1,0.7,0.6515,0.54,0.1642,318,351
363,2012-08-03 03:00:00,1,0.68,0.6364,0.79,0.2239,5,6
364,2012-11-29 07:00:00,1,0.2,0.2576,0.64,0.0,354,362
365,2012-12-07 01:00:00,2,0.24,0.2273,0.7,0.19399999999999998,26,28
366,2012-06-06 16:00:00,1,0.64,0.6212,0.41,0.1343,345,452
367,2012-01-11 22:00:00,3,0.34,0.3333,0.87,0.19399999999999998,49,49
368,2011-09-01 12:00:00,2,0.72,0.6667,0.51,0.1343,165,229
369,2012-11-06 09:00:00,1,0.26,0.2576,0.6,0.1642,338,363
370,2012-09-03 09:00:00,2,0.7,0.6667,0.84,0.1343,158,229
371,2012-08-27 09:00:00,1,0.66,0.6061,0.83,,302,342
372,2012-10-15 00:00:00,2,0.56,0.5303,0.73,0.2537,31,48
373,2012-02-20 17:00:00,1,0.38,0.3939,0.27,0.2537,226,253
374,2012-09-28 11:00:00,2,0.66,0.6212,0.69,0.0,252,361
375,2011-02-27 02:00:00,1,0.26,0.2727,0.87,0.1343,20,22
376,2012-05-28 09:00:00,1,0.7,0.6515,0.61,0.0,142,263
377,2012-12-08 03:00:00,2,0.36,0.3636,0.93,0.1045,23,29
378,2011-03-16 10:00:00,2,,0.3485,0.81,0.1642,49,68
379,2011-07-08 13:00:00,2,0.78,0.7576,0.66,0.2836,175,229
380,2012-04-23 06:00:00,2,0.3,0.2727,0.81,0.2985,43,45
381,2012-09-19 13:00:00,1,0.6,0.6212,0.4,0.2537,234,289
382,2012-01-05 13:00:00,1,0.34,0.303,0.42,,112,118
383,2011-08-05 21:00:00,1,0.7,0.6515,0.65,0.19399999999999998,119,173
384,2012-09-01 17:00:00,2,0.82,0.7727,0.52,0.0,258,463
385,2011-09-01 20:00:00,1,0.66,0.6212,0.61,,247,280
386,2012-09-10 04:00:00,1,0.52,0.5,0.68,0.2836,4,5
387,2011-05-05 19:00:00,1,,0.5152,0.28,0.2239,305,361
388,2012-03-25 12:00:00,2,0.4,0.4091,0.94,0.2239,238,360
389,2011-05-15 08:00:00,2,0.54,0.5152,0.94,0.1343,46,70
390,2012-03-20 04:00:00,2,0.52,0.5,0.88,0.1343,6,6
391,2011-01-25 09:00:00,2,0.2,0.2273,0.64,0.0896,134,144
392,2012-02-25 04:00:00,1,0.3,0.2727,0.42,0.3284,2,2
393,2011-01-05 10:00:00,1,0.22,0.19699999999999998,0.37,0.3284,53,57
394,2011-06-20 03:00:00,3,0.64,0.5758,0.89,0.0,0,1
395,2012-01-05 06:00:00,2,0.2,0.2121,0.75,0.1343,78,78
396,2012-06-18 02:00:00,1,0.54,0.5152,0.77,0.2239,6,9
397,2011-10-18 18:00:00,1,0.56,0.5303,0.68,0.1045,512,570
398,2011-11-11 07:00:00,1,,0.2727,0.45,0.2537,116,121
399,2012-10-08 22:00:00,3,0.4,0.4091,0.76,0.2537,101,107
400,2011-11-26 10:00:00,1,0.36,0.3788,0.81,0.0,84,141
401,2011-03-06 14:00:00,3,0.44,0.4394,1.0,0.2239,27,39
402,2011-09-23 00:00:00,2,0.62,0.5455,0.94,0.0896,41,52
403,2012-04-30 01:00:00,1,0.42,0.4242,0.77,0.0896,15,24
404,2012-04-11 18:00:00,3,0.4,0.4091,0.43,0.4179,546,585
405,2011-04-20 13:00:00,1,0.7,0.6515,0.48,0.3881,135,177
406,2011-07-10 05:00:00,1,0.66,0.6212,0.74,0.0,10,17
407,2011-03-26 15:00:00,1,0.34,0.3333,0.29,,109,219
408,2011-09-03 23:00:00,1,,0.6212,0.85,0.1343,77,123
409,2012-11-28 14:00:00,1,0.36,0.3333,0.4,0.2985,161,176
410,2011-06-12 12:00:00,1,0.82,0.7576,0.46,0.0,244,420
411,2012-10-17 03:00:00,1,0.36,0.3788,0.87,0.0,7,7
412,2011-04-13 22:00:00,1,0.42,0.4242,0.67,0.19399999999999998,89,99
413,2012-02-25 19:00:00,1,0.26,0.2121,0.33,0.4478,137,149
414,2011-08-10 02:00:00,1,0.72,0.6667,0.54,0.1642,10,11
415,2011-08-08 19:00:00,1,0.82,0.7424,0.43,,352,416
416,2011-02-06 17:00:00,1,0.34,0.3636,0.46,0.0,97,121
417,2012-04-26 22:00:00,1,0.52,0.5,0.83,0.1642,163,183
418,2011-11-10 09:00:00,2,0.42,0.4242,0.94,0.1045,188,211
419,2011-02-18 00:00:00,1,0.44,0.4394,0.72,0.2836,20,32
420,2012-11-12 07:00:00,1,0.4,0.4091,0.87,0.0,248,264
421,2011-07-06 03:00:00,1,0.7,0.6667,0.79,0.0,6,6
422,2011-02-06 20:00:00,1,0.28,0.2879,0.61,0.1045,21,26
423,2012-01-22 07:00:00,2,,0.1515,0.74,0.2239,11,13
424,2011-05-15 04:00:00,2,0.52,0.5,1.0,0.0,8,13
425,2011-06-13 19:00:00,1,0.66,0.6212,0.39,0.2836,348,423
426,2011-05-16 01:00:00,1,0.52,0.5,0.94,0.1343,8,14
427,2012-02-17 00:00:00,2,0.3,0.3333,0.87,0.0,32,34
428,2011-11-28 08:00:00,2,0.42,0.4242,0.94,,394,407
429,2012-01-02 06:00:00,1,0.26,0.2273,0.41,0.3881,14,14
430,2011-03-04 20:00:00,2,0.3,0.2879,0.7,0.19399999999999998,78,87
431,2012-05-13 00:00:00,1,0.56,0.5303,0.64,0.1642,79,98
432,2011-03-19 08:00:00,1,0.42,0.4242,0.47,0.4925,37,48
433,2012-08-29 05:00:00,1,0.6,0.5909,0.73,0.19399999999999998,37,40
434,2011-12-11 06:00:00,1,0.16,0.2273,0.59,0.0,10,10
435,2012-02-08 14:00:00,2,0.3,0.303,0.56,0.1642,100,108
436,2011-03-06 12:00:00,2,0.46,0.4545,0.94,,69,79
437,2012-07-31 00:00:00,1,0.68,0.6364,0.79,0.1343,27,38
438,2011-12-09 00:00:00,1,0.24,0.2879,0.65,,26,34
439,2012-09-19 12:00:00,1,0.6,0.6212,0.43,0.2537,260,313
440,2012-06-08 02:00:00,1,0.56,0.5303,0.56,,17,19
441,2012-01-18 01:00:00,2,0.46,0.4545,0.77,0.3284,10,10
442,2011-12-06 08:00:00,2,0.46,0.4545,0.94,,401,414
443,2012-09-14 10:00:00,2,0.68,0.6364,0.65,0.0,171,246
444,2012-05-10 23:00:00,1,0.48,0.4697,0.48,0.1045,112,135
445,2012-06-01 04:00:00,2,0.62,0.5909,0.73,0.0896,5,6
446,2011-03-04 17:00:00,2,0.36,0.3333,0.5,0.2537,206,228
447,2012-07-14 18:00:00,1,0.72,0.6970000000000001,0.79,0.1343,243,351
448,2011-12-28 23:00:00,1,0.22,0.2121,0.44,0.2537,36,39
449,2011-09-08 12:00:00,2,0.66,0.5909,0.94,0.2239,85,102
450,2012-02-21 12:00:00,2,0.3,0.2727,0.56,0.3881,147,163
451,2012-12-20 02:00:00,1,0.32,0.3485,0.66,0.0,6,8
452,2012-08-01 20:00:00,1,0.74,0.6970000000000001,0.66,0.1642,448,513
453,2012-11-11 20:00:00,1,0.44,0.4394,0.62,0.1642,146,200
454,2011-07-20 02:00:00,1,0.7,0.6667,0.84,,7,9
455,2011-02-06 18:00:00,1,0.3,0.303,0.56,0.1642,65,78
456,2011-04-01 07:00:00,3,,0.2424,0.93,0.0,91,95
457,2012-06-14 20:00:00,1,0.66,0.6212,0.65,0.2537,351,435
458,2012-07-12 02:00:00,2,0.66,0.6212,0.65,0.0896,9,9
459,2012-11-18 02:00:00,1,0.28,0.2879,0.81,0.1045,65,73
460,2011-04-29 12:00:00,1,0.56,0.5303,0.37,0.2836,160,223
461,2011-03-18 03:00:00,1,0.36,0.3485,0.71,0.19399999999999998,4,5
462,2012-11-16 00:00:00,2,0.32,0.3333,0.66,0.1045,58,65
463,2012-06-03 20:00:00,1,0.66,0.6212,0.39,0.19399999999999998,230,314
464,2012-05-03 07:00:00,3,,0.4394,0.94,0.1045,376,384
465,2012-10-04 09:00:00,2,0.64,0.5758,0.89,0.19399999999999998,319,359
466,2011-04-05 03:00:00,2,0.54,0.5152,0.73,0.3284,3,4
467,2011-12-14 21:00:00,2,0.34,0.3333,0.66,0.1642,145,154
468,2012-09-16 12:00:00,1,0.66,0.6212,0.44,0.1642,468,656
469,2012-05-30 04:00:00,2,0.62,0.5606,0.88,0.1343,6,6
470,2012-05-31 00:00:00,1,,0.6061,0.69,0.1343,48,61
471,2012-12-06 16:00:00,1,0.32,0.3485,0.42,0.0,292,331
472,2012-05-26 11:00:00,1,0.7,0.6667,0.74,0.19399999999999998,312,520
473,2011-07-09 12:00:00,1,0.8,0.7273,0.46,0.2537,221,366
474,2012-01-10 18:00:00,1,0.4,0.4091,0.4,,372,385
475,2012-10-20 18:00:00,1,0.52,0.5,0.39,0.2239,356,521
476,2012-10-11 07:00:00,1,0.36,0.3333,0.5,0.2537,467,478
477,2011-11-14 14:00:00,1,0.62,0.6212,0.46,0.4478,138,185
478,2011-11-12 11:00:00,1,0.38,0.3939,0.54,0.2836,213,315
479,2012-02-05 11:00:00,2,0.26,0.2576,0.7,0.19399999999999998,160,182
480,2012-02-13 21:00:00,1,0.28,0.2879,0.45,0.1343,145,147
481,2012-02-23 12:00:00,1,0.5,0.4848,0.42,0.2537,199,224
482,2011-05-06 16:00:00,1,0.6,0.6212,0.4,0.2537,262,344
483,2012-07-25 19:00:00,1,0.76,0.6667,0.33,0.1343,582,698
484,2011-10-11 20:00:00,2,0.58,0.5455,0.83,0.2239,203,234
485,2011-09-30 15:00:00,1,0.64,0.6212,0.5,0.2836,193,245
486,2011-10-26 09:00:00,2,0.48,0.4697,0.63,0.2239,226,240
487,2012-12-02 00:00:00,2,0.3,0.3182,0.87,,108,117
488,2011-11-30 15:00:00,1,0.36,0.3333,0.46,0.3284,104,115
489,2011-02-16 17:00:00,1,0.46,0.4545,0.28,,244,255
490,2012-03-21 14:00:00,2,0.56,0.5303,0.78,0.0,151,225
491,2012-06-17 16:00:00,1,0.66,0.6212,0.54,0.2985,340,580
492,2012-05-09 16:00:00,2,0.66,0.6212,0.5,0.19399999999999998,289,357
493,2011-06-11 14:00:00,1,0.82,0.7727,0.49,0.1045,232,380
494,2012-09-04 04:00:00,2,0.66,0.5909,0.89,,8,8
495,2011-12-06 13:00:00,3,0.46,0.4545,1.0,0.19399999999999998,65,71
496,2011-06-13 03:00:00,1,0.6,0.6061,0.6,0.4925,6,7
497,2012-12-27 09:00:00,1,0.26,0.2121,0.6,0.4925,127,133
498,2012-05-02 15:00:00,1,0.64,0.6061,0.65,0.19399999999999998,204,256
499,2011-04-07 00:00:00,1,,0.4545,0.41,0.2836,15,20
500,2012-05-08 19:00:00,2,0.64,0.6061,0.69,0.2836,399,458
501,2012-06-01 17:00:00,3,0.7,0.6515,0.7,0.2537,202,227
502,2012-07-22 10:00:00,2,0.66,0.6212,0.74,0.0,265,379
503,2012-05-02 07:00:00,2,0.54,0.5152,0.88,0.19399999999999998,344,358
504,2012-03-13 05:00:00,2,0.46,0.4545,0.82,0.19399999999999998,24,24
505,2012-07-17 08:00:00,2,0.8,0.7576,0.55,0.0,618,661
506,2012-08-09 15:00:00,1,0.88,0.7727,0.32,0.2239,204,267
507,2011-06-20 02:00:00,1,0.64,0.5758,0.89,0.0896,0,2
508,2012-07-29 03:00:00,1,,0.6212,0.69,0.2239,37,55
509,2012-10-14 17:00:00,1,0.64,0.6212,0.44,0.19399999999999998,346,539
510,2012-03-16 15:00:00,3,0.46,0.4545,0.82,0.1045,88,107
511,2011-06-08 13:00:00,1,0.9,0.8485,0.42,0.0,116,136
512,2011-09-18 20:00:00,2,0.54,0.5152,0.68,0.0896,136,180
513,2012-05-07 01:00:00,2,0.52,0.5,0.77,0.19399999999999998,8,9
514,2012-12-05 20:00:00,1,0.34,0.303,0.46,0.3881,274,293
515,2012-06-02 10:00:00,1,0.6,0.6212,0.53,0.2985,348,493
516,2012-07-10 11:00:00,1,0.8,0.7273,0.46,0.19399999999999998,157,249
517,2012-01-01 18:00:00,3,0.46,0.4545,0.59,0.2537,81,106
518,2012-03-01 01:00:00,3,0.46,0.4545,0.94,0.1045,12,12
519,2011-11-30 21:00:00,1,0.32,0.2879,0.53,0.3881,128,135
520,2011-05-23 11:00:00,1,0.68,0.6364,0.69,0.3881,107,180
521,2012-04-24 04:00:00,1,0.3,0.2879,0.7,0.19399999999999998,3,3
522,2012-12-18 01:00:00,2,0.44,0.4394,0.94,0.1343,15,15
523,2012-08-08 04:00:00,1,0.7,0.6667,0.84,0.0,6,7
524,2012-01-08 03:00:00,1,0.34,0.3333,0.42,0.1343,26,32
525,2011-12-21 03:00:00,2,0.36,0.3788,0.71,0.0,2,2
526,2011-01-21 09:00:00,1,0.2,0.1818,0.51,0.3582,159,166
527,2011-12-13 20:00:00,1,0.32,0.3182,0.49,0.1642,154,161
528,2012-06-13 15:00:00,1,0.72,0.6515,0.32,0.4925,216,281
529,2011-06-07 15:00:00,2,0.82,0.7424,0.41,,127,183
530,2012-11-20 13:00:00,2,0.44,0.4394,0.58,0.0,218,267
531,2012-05-05 04:00:00,1,0.56,0.5303,0.88,0.1045,9,9
532,2012-05-10 12:00:00,1,0.52,0.5,0.48,0.4179,207,272
533,2011-05-10 22:00:00,1,0.52,0.5,0.55,0.1045,121,150
534,2012-10-04 17:00:00,1,0.7,0.6515,0.51,0.2239,789,901
535,2011-06-04 06:00:00,1,0.54,0.5152,0.6,0.0,17,28
536,2012-12-14 23:00:00,1,0.28,0.303,0.75,0.0896,123,134
537,2011-09-18 04:00:00,1,0.44,0.4394,0.77,0.2239,0,1
538,2011-04-09 14:00:00,2,0.36,0.3485,0.81,0.1343,118,212
539,2011-04-08 23:00:00,2,0.3,0.2879,0.93,0.2239,31,35
540,2012-11-12 01:00:00,1,0.4,0.4091,0.76,0.1642,26,30
541,2012-11-05 10:00:00,1,0.32,0.303,0.49,0.2836,112,142
542,2012-08-22 04:00:00,1,0.58,0.5455,0.83,0.1045,7,8
543,2012-08-01 00:00:00,1,0.68,0.6364,0.79,,44,47
544,2011-08-08 10:00:00,1,0.8,0.7424,0.52,,62,124
545,2012-08-29 17:00:00,1,0.78,0.6818,0.35,0.2239,762,870
546,2012-01-01 10:00:00,1,0.3,0.3182,0.81,0.1045,52,70
547,2011-02-21 23:00:00,3,0.2,0.1667,0.75,0.4179,2,2
548,2012-10-20 09:00:00,1,0.5,0.4848,0.59,0.1343,257,363
549,2012-06-21 12:00:00,1,0.9,0.8182,0.35,0.19399999999999998,182,215
550,2012-11-02 19:00:00,2,0.38,0.3939,0.43,0.2985,336,374
551,2011-07-11 01:00:00,1,,0.6515,0.61,0.2836,5,10
552,2011-03-14 17:00:00,1,0.38,0.3939,0.4,0.19399999999999998,229,271
553,2012-06-01 02:00:00,1,0.64,0.6212,0.57,0.2239,13,16
554,2012-05-07 14:00:00,2,0.62,0.6212,0.5,0.3582,180,239
555,2012-08-10 04:00:00,3,0.7,0.6667,0.84,,7,7
556,2012-01-15 09:00:00,1,0.12,0.1364,0.54,0.19399999999999998,80,90
557,2011-12-04 20:00:00,1,0.36,0.3485,0.76,0.1343,116,124
558,2011-04-19 17:00:00,1,0.56,0.5303,0.6,0.1045,372,411
559,2011-12-18 01:00:00,1,0.2,0.2273,0.69,0.1045,43,46
560,2012-12-15 08:00:00,2,0.26,0.2879,0.75,0.0896,111,119
561,2011-06-16 08:00:00,2,0.6,0.5909,0.69,0.1343,364,388
562,2012-06-03 19:00:00,1,0.68,0.6364,0.34,0.2836,337,453
563,2012-02-03 10:00:00,1,0.28,0.2576,0.56,0.2836,114,129
564,2012-12-31 03:00:00,1,0.16,0.1818,0.59,0.1045,1,1
565,2011-12-04 06:00:00,1,0.24,0.2879,0.93,0.0,3,4
566,2011-05-30 08:00:00,2,0.66,0.5909,0.89,0.1045,58,94
567,2012-03-01 03:00:00,1,0.46,0.4545,0.94,0.2239,3,3
568,2012-09-09 10:00:00,1,0.64,0.6212,0.57,0.2985,323,495
569,2011-02-04 15:00:00,2,0.28,0.2727,0.48,0.2537,81,90
570,2011-09-29 15:00:00,1,0.68,0.6364,0.45,0.3881,185,227
571,2011-01-04 04:00:00,1,0.14,0.1818,0.63,0.0896,2,2
572,2011-09-25 20:00:00,1,0.64,0.5758,0.83,0.0896,135,186
573,2011-05-18 18:00:00,1,0.6,0.5909,0.73,0.2239,431,489
574,2012-10-17 04:00:00,1,0.36,0.3636,0.81,0.0896,4,4
575,2011-03-26 18:00:00,2,0.32,0.3182,0.21,0.1642,89,153
576,2012-09-29 08:00:00,1,0.5,0.4848,0.68,0.2836,174,211
577,2012-02-24 18:00:00,2,0.42,0.4242,0.94,0.0,289,300
578,2011-01-05 18:00:00,1,0.24,0.2424,0.38,0.1343,166,169
579,2011-03-18 08:00:00,1,0.42,0.4242,0.67,0.2537,256,280
580,2011-11-26 17:00:00,2,,0.4545,0.47,0.1343,122,184
581,2012-07-17 10:00:00,2,0.84,0.7879,0.49,0.19399999999999998,122,159
582,2012-09-14 04:00:00,1,0.54,0.5152,0.77,0.0,11,12
583,2011-01-13 13:00:00,1,0.22,0.19699999999999998,0.41,0.4478,81,83
584,2011-10-17 20:00:00,1,0.52,0.5,0.77,0.1045,189,229
585,2012-11-03 14:00:00,2,0.36,0.3333,0.5,0.3284,319,455
586,2011-06-09 00:00:00,2,0.74,0.7121,0.79,0.1343,40,47
587,2012-10-08 20:00:00,3,0.4,0.4091,0.71,0.2239,207,227
588,2012-03-25 21:00:00,1,0.48,0.4697,0.77,0.1642,124,149
589,2012-09-27 15:00:00,2,0.76,0.6818,0.45,0.0,255,296
590,2011-11-04 17:00:00,1,0.42,0.4242,0.38,0.3582,438,480
591,2012-10-27 16:00:00,2,0.56,0.5303,0.64,0.2836,355,612
592,2011-05-11 06:00:00,1,0.46,0.4545,0.82,0.1343,93,99
593,2011-05-09 06:00:00,1,0.44,0.4394,0.72,0.2537,87,89
594,2012-09-22 20:00:00,1,0.7,0.6515,0.54,0.2537,249,325
595,2011-11-22 11:00:00,3,0.4,0.4091,0.94,0.1343,28,32
596,2011-04-17 21:00:00,1,0.5,0.4848,0.42,0.19399999999999998,70,83
597,2012-10-02 08:00:00,3,0.6,0.5455,0.88,0.0,128,134
598,2012-11-01 22:00:00,1,0.36,0.3485,0.57,0.1642,175,202
599,2012-04-28 17:00:00,2,0.42,0.4242,0.41,0.1343,224,322
600,2012-08-12 05:00:00,1,0.64,0.6212,0.61,0.19399999999999998,9,10
601,2012-05-07 03:00:00,1,0.5,0.4848,0.77,0.19399999999999998,3,5
602,2012-05-10 21:00:00,1,0.5,0.4848,0.42,0.19399999999999998,211,230
603,2012-07-28 04:00:00,1,0.7,0.6667,0.79,0.19399999999999998,10,11
604,2011-01-14 22:00:00,2,0.16,0.2273,0.69,0.0,34,36
605,2011-10-02 07:00:00,1,0.34,0.3333,0.76,0.19399999999999998,24,29
606,2011-02-10 18:00:00,1,0.16,0.1818,0.28,0.1343,157,160
607,2012-01-03 08:00:00,1,0.16,0.1364,0.55,,349,354
608,2011-09-19 16:00:00,2,0.6,0.6061,0.6,0.1642,208,263
609,2012-02-27 09:00:00,1,,0.2576,0.6,0.19399999999999998,219,230
610,2012-08-27 03:00:00,1,0.62,0.5606,0.88,0.0896,3,4
611,2012-07-02 15:00:00,1,0.84,0.7424,0.36,0.19399999999999998,175,234
612,2012-05-07 13:00:00,2,0.6,0.6212,0.53,0.3284,197,272
613,2012-04-14 00:00:00,1,0.4,0.4091,0.58,0.1343,85,96
614,2012-07-07 22:00:00,1,0.84,0.8333,0.59,0.19399999999999998,164,220
615,2011-08-25 05:00:00,1,0.66,0.6061,0.83,0.4179,25,26
616,2012-09-24 19:00:00,1,0.52,0.5,0.39,0.1343,534,590
617,2012-02-28 04:00:00,1,0.32,0.2879,0.42,0.3582,2,2
618,2012-08-21 08:00:00,1,0.6,0.5758,0.78,0.1343,696,723
619,2011-08-15 07:00:00,1,0.6,0.5455,0.88,0.2537,248,258
620,2012-07-01 21:00:00,1,0.84,0.7424,0.39,0.1343,181,258
621,2011-12-17 16:00:00,1,0.28,0.2727,0.45,0.2239,192,222
622,2012-08-21 04:00:00,1,0.56,0.5303,0.88,0.0,4,4
623,2012-11-29 11:00:00,1,0.36,0.3485,0.37,0.2239,150,163
624,2012-11-22 05:00:00,1,0.24,0.2576,0.75,0.1045,6,8
625,2012-07-01 10:00:00,1,0.86,0.7879,0.44,0.2985,268,366
626,2012-03-05 13:00:00,2,0.26,0.2576,0.55,0.2985,109,120
627,2012-01-06 08:00:00,1,0.24,0.2424,0.7,0.1343,436,447
628,2012-04-20 23:00:00,1,0.52,0.5,0.72,,156,187
629,2012-04-26 23:00:00,1,0.5,0.4848,0.88,,106,112
630,2011-06-12 07:00:00,1,0.64,0.5909,0.78,,27,34
631,2011-12-24 15:00:00,1,0.32,0.303,0.39,0.2239,82,97
632,2012-06-11 11:00:00,2,0.76,0.6818,0.48,0.2239,143,202
633,2011-03-08 04:00:00,1,0.22,0.2727,0.64,0.0,2,2
634,2011-03-11 02:00:00,3,0.34,0.3485,1.0,0.1045,3,5
635,2012-07-02 11:00:00,1,0.84,0.7273,0.28,0.2985,134,201
636,2012-02-07 03:00:00,2,0.3,0.3333,0.7,0.0,1,2
637,2011-11-13 08:00:00,1,0.34,0.3485,0.66,0.0896,55,79
638,2011-04-13 18:00:00,1,0.44,0.4394,0.62,0.3881,293,321
639,2011-02-28 00:00:00,2,0.36,0.3636,0.66,0.1045,25,30
640,2011-12-23 09:00:00,1,0.4,0.4091,0.66,0.2985,152,156
641,2012-12-28 15:00:00,2,0.3,0.3182,0.49,0.0,151,225
642,2012-01-15 00:00:00,1,0.16,0.1364,0.47,0.3284,50,59
643,2011-09-02 16:00:00,2,0.7,0.6515,0.61,0.1343,299,381
644,2012-02-15 13:00:00,1,,0.4091,0.43,0.2836,159,170
645,2011-11-05 18:00:00,1,0.36,0.3636,0.5,0.0896,185,237
646,2012-02-01 18:00:00,1,,0.5303,0.46,0.1642,514,526
647,2011-12-07 18:00:00,3,0.4,0.4091,0.94,0.2985,48,51
648,2011-05-24 03:00:00,2,0.58,0.5455,0.94,0.1045,2,2
649,2012-04-14 12:00:00,1,0.58,0.5455,0.35,0.2537,404,678
650,2011-03-07 08:00:00,1,0.2,0.1818,0.75,0.3881,200,211
651,2011-05-03 15:00:00,2,0.7,0.6515,0.58,0.4478,117,154
652,2011-02-23 05:00:00,1,0.12,0.1515,0.5,,8,8
653,2011-10-12 05:00:00,2,0.54,0.5152,0.88,0.3284,22,22
654,2011-09-30 17:00:00,1,0.62,0.6212,0.53,0.19399999999999998,497,591
655,2012-12-12 23:00:00,2,,0.2727,0.56,0.2239,76,79
656,2011-09-14 16:00:00,1,0.76,0.6970000000000001,0.52,0.2836,241,277
657,2011-10-15 20:00:00,1,0.5,0.4848,0.48,0.1343,137,179
658,2012-10-26 03:00:00,2,0.52,0.5,0.88,,8,13
659,2011-07-31 15:00:00,1,0.92,0.7727,0.18,0.2985,184,293
660,2011-06-08 07:00:00,1,,0.6212,0.74,0.1045,329,353
661,2011-05-07 10:00:00,1,0.56,0.5303,0.49,0.2985,208,298
662,2012-04-29 10:00:00,1,0.42,0.4242,0.67,,253,380
663,2012-12-15 05:00:00,2,0.26,0.303,0.75,0.0,3,3
664,2012-08-21 10:00:00,1,0.66,0.6212,0.61,0.1045,120,178
665,2012-11-16 03:00:00,2,0.3,0.303,0.65,0.1343,6,6
666,2012-09-15 20:00:00,1,0.6,0.6212,0.43,0.0896,241,330
667,2012-04-26 11:00:00,2,0.46,0.4545,0.94,0.2239,135,151
668,2011-05-03 18:00:00,1,0.7,0.6515,0.48,0.4179,485,544
669,2011-12-05 10:00:00,2,0.36,0.3636,0.87,0.0896,78,87
670,2011-02-11 12:00:00,1,0.22,0.2273,0.47,,64,71
671,2011-03-14 18:00:00,1,0.36,0.3636,0.4,0.1045,210,235
672,2012-10-23 04:00:00,1,0.42,0.4242,0.77,0.1045,6,7
673,2011-02-09 12:00:00,2,0.18,0.1818,0.4,0.2239,57,61
674,2012-11-28 22:00:00,1,0.28,0.2727,0.45,0.1642,148,154
675,2012-01-16 22:00:00,2,0.3,0.2727,0.49,0.3582,39,43
676,2011-03-16 21:00:00,2,0.42,0.4242,0.58,0.2836,75,78
677,2011-08-26 00:00:00,1,0.62,0.5758,0.83,0.1343,42,51
678,2011-07-02 14:00:00,1,0.84,0.7121,0.2,0.0,215,392
679,2011-10-30 12:00:00,1,0.38,0.3939,0.5,0.19399999999999998,229,314
680,2012-03-19 00:00:00,1,0.48,0.4697,0.82,0.1045,19,23
681,2011-04-25 22:00:00,1,0.6,0.5909,0.73,0.2985,83,106
682,2012-11-17 09:00:00,1,0.34,0.3182,0.49,0.2239,200,248
683,2011-07-06 12:00:00,2,0.74,0.6970000000000001,0.66,0.0896,114,152
684,2011-05-21 07:00:00,1,0.54,0.5152,0.73,0.1343,33,43
685,2012-01-03 07:00:00,1,0.14,0.1212,0.59,0.2537,168,170
686,2012-06-01 06:00:00,3,0.62,0.5606,0.88,0.1343,136,141
687,2011-01-08 04:00:00,3,0.18,0.19699999999999998,0.55,0.1642,1,1
688,2012-08-28 21:00:00,1,0.72,0.6667,0.48,0.0896,276,314
689,2011-05-19 00:00:00,1,0.52,0.5,0.94,0.1045,23,29
690,2011-03-31 19:00:00,2,0.3,0.303,0.87,0.1343,118,130
691,2011-08-28 22:00:00,1,0.64,0.6061,0.69,0.1045,73,98
692,2012-02-24 16:00:00,3,0.4,0.4091,0.87,0.19399999999999998,166,178
693,2011-05-14 09:00:00,2,0.52,0.5,0.94,0.0896,86,100
694,2012-05-25 09:00:00,2,0.64,0.5758,0.89,0.1343,288,340
695,2011-05-08 01:00:00,2,0.52,0.5,0.55,0.0,56,64
696,2011-10-13 19:00:00,2,0.62,0.5758,0.83,0.1642,187,205
697,2012-09-24 17:00:00,1,0.58,0.5455,0.3,,809,898
698,2011-08-10 18:00:00,1,0.82,0.7121,0.28,0.2985,489,559
699,2012-09-12 01:00:00,1,0.52,0.5,0.72,0.1045,19,21
700,2011-03-08 09:00:00,1,0.26,0.2576,0.41,,140,151
701,2012-10-27 20:00:00,2,0.52,0.5,0.72,0.2239,238,296
702,2012-04-24 10:00:00,1,0.42,0.4242,0.47,0.2985,129,162
703,2012-07-06 21:00:00,1,0.82,0.7727,0.52,0.1343,223,300
704,2012-03-23 22:00:00,1,0.6,0.6061,0.64,0.2836,218,271
705,2012-09-10 18:00:00,1,0.62,0.6212,0.35,0.2985,857,968
706,2011-06-01 19:00:00,2,0.74,0.7121,0.79,0.1642,248,264
707,2011-05-02 01:00:00,1,0.46,0.4545,0.72,0.1343,73,114
708,2012-12-16 14:00:00,2,0.38,0.3939,0.76,0.1343,260,310
709,2012-02-02 12:00:00,1,0.42,0.4242,0.82,0.0,140,148
710,2012-02-01 05:00:00,1,0.4,0.4091,0.5,0.1642,18,18
711,2012-03-30 04:00:00,1,0.34,0.3485,0.53,0.0896,1,2
712,2012-10-16 17:00:00,1,0.52,0.5,0.39,0.19399999999999998,839,943
713,2011-07-14 15:00:00,1,0.76,0.6667,0.33,0.2985,138,180
714,2011-10-23 07:00:00,1,0.34,0.3485,0.87,0.0896,18,21
715,2011-07-10 03:00:00,1,0.66,0.6212,0.74,0.0896,19,25
